2.87.85.139 - - [25/Nov/2022:07:35:50 +0200] "GET /~elkesite/nea-anakoinoseis/ HTTP/1.1" 200 50105 "https://www.google.com/" "Mozilla/5.0 (Android 10; Mobile; rv:107.0) Gecko/107.0 Firefox/107.0"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/DewPointHistory.gif HTTP/1.1" 200 13425 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/WindDirection.gif HTTP/1.1" 200 4857 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/WindSpeed.gif HTTP/1.1" 200 4725 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/10MinAvgWindSpeed.gif HTTP/1.1" 200 4770 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/Rain.gif HTTP/1.1" 200 4899 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/RainStorm.gif HTTP/1.1" 200 4678 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/RainRate.gif HTTP/1.1" 200 6174 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/MonthlyRain.gif HTTP/1.1" 200 4940 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
141.237.30.78 - - [25/Nov/2022:08:22:17 +0200] "GET /stations/geraki/YearlyRain.gif HTTP/1.1" 200 4893 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
188.165.239.119 - - [25/Nov/2022:08:23:10 +0200] "GET /stations/derveni HTTP/1.1" 301 556 "-" "Go-http-client/1.1"
188.165.239.119 - - [25/Nov/2022:08:23:10 +0200] "GET /stations/derveni/ HTTP/1.1" 200 4438 "http://meteoclima.hua.gr/stations/derveni" "Go-http-client/1.1"
74.208.68.9 - - [25/Nov/2022:08:23:56 +0200] "GET /stations/derveni/downld02.txt HTTP/1.1" 200 6513 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
94.65.67.241 - - [25/Nov/2022:08:23:58 +0200] "GET /labelgoogle.html HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
74.208.68.9 - - [25/Nov/2022:08:24:06 +0200] "GET /stations/Delacroix-Attiki/downld02.txt HTTP/1.1" 200 6780 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
74.208.68.9 - - [25/Nov/2022:08:24:17 +0200] "GET /stations/salamina/downld02.txt HTTP/1.1" 200 5438 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/ HTTP/1.1" 200 4652 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/OutsideTempHistory.gif HTTP/1.1" 200 13521 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/OutsideHumidityHistory.gif HTTP/1.1" 200 13216 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/RainHistory.gif HTTP/1.1" 200 12893 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/RainRateHistory.gif HTTP/1.1" 200 12358 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/WindSpeedHistory.gif HTTP/1.1" 200 13666 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/WindDirectionHistory.gif HTTP/1.1" 200 14708 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/Rain.gif HTTP/1.1" 200 4899 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/RainStorm.gif HTTP/1.1" 200 4679 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/RainRate.gif HTTP/1.1" 200 6175 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/WindSpeed.gif HTTP/1.1" 200 4725 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/10MinAvgWindSpeed.gif HTTP/1.1" 200 4770 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/MonthlyRain.gif HTTP/1.1" 200 4940 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/YearlyRain.gif HTTP/1.1" 200 4893 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/WindDirection.gif HTTP/1.1" 200 4857 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/BarometerHistory.gif HTTP/1.1" 200 13170 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
94.71.4.182 - - [25/Nov/2022:08:24:36 +0200] "GET /stations/geraki/DewPointHistory.gif HTTP/1.1" 200 13425 "http://meteoclima.hua.gr/stations/geraki/" "Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:37 +0200] "GET /index.php HTTP/1.0" 200 50325 "http://meteoclima.hua.gr/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:38 +0200] "GET /index.php?option=com_content&view=article&id=101&Itemid=153 HTTP/1.0" 200 35574 "http://meteoclima.hua.gr/index.php?option=com_content&view=article&id=101&Itemid=153" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
40.77.167.106 - - [25/Nov/2022:08:24:38 +0200] "GET /robots.txt HTTP/1.1" 200 522 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
74.208.68.9 - - [25/Nov/2022:08:24:38 +0200] "GET /stations/Harokopio-Athens/downld02.txt HTTP/1.1" 200 7875 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
178.155.5.84 - - [25/Nov/2022:08:24:38 +0200] "GET /index.php HTTP/1.0" 200 50126 "http://meteoclima.hua.gr/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:39 +0200] "GET /index.php?option=com_users&view=registration HTTP/1.0" 200 36772 "http://meteoclima.hua.gr/index.php?option=com_users&view=registration" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:40 +0200] "POST /index.php?option=com_users&task=registration.register HTTP/1.0" 303 230 "http://meteoclima.hua.gr/index.php?option=com_users&view=registration" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:40 +0200] "GET /index.php?option=com_users&view=registration HTTP/1.0" 200 37189 "http://meteoclima.hua.gr/index.php?option=com_users&view=registration" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:42 +0200] "GET /index.php HTTP/1.0" 200 50126 "http://meteoclima.hua.gr/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
178.155.5.84 - - [25/Nov/2022:08:24:42 +0200] "GET /index.php HTTP/1.0" 200 50126 "http://meteoclima.hua.gr/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
::1 - - [25/Nov/2022:08:24:44 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.10 (Debian) OpenSSL/1.0.1t mod_perl/2.0.9dev Perl/v5.20.2 (internal dummy connection)"
::1 - - [25/Nov/2022:08:24:45 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.10 (Debian) OpenSSL/1.0.1t mod_perl/2.0.9dev Perl/v5.20.2 (internal dummy connection)"
::1 - - [25/Nov/2022:08:24:46 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.10 (Debian) OpenSSL/1.0.1t mod_perl/2.0.9dev Perl/v5.20.2 (internal dummy connection)"
74.208.68.9 - - [25/Nov/2022:08:24:47 +0200] "GET /stations/geraki/downld02.txt HTTP/1.1" 200 6724 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
83.212.240.12 - - [25/Nov/2022:08:26:25 +0200] "POST /wp-cron.php?doing_wp_cron=1669357585.0472209453582763671875 HTTP/1.1" 200 166 "http://esa13thconference.eu/wp-cron.php?doing_wp_cron=1669357585.0472209453582763671875" "WordPress/4.9.6; http://esa13thconference.eu"
164.46.122.50 - - [25/Nov/2022:08:26:24 +0200] "POST /wp-login.php HTTP/1.1" 200 2298 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36"
66.249.76.152 - - [25/Nov/2022:08:26:50 +0200] "GET /cris/ HTTP/1.1" 301 573 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.152 - - [25/Nov/2022:08:26:51 +0200] "GET //cris HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.152 - - [25/Nov/2022:08:26:52 +0200] "GET /cris/ HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.154 - - [25/Nov/2022:08:26:52 +0200] "GET //cris HTTP/1.1" 301 573 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.150 - - [25/Nov/2022:08:26:53 +0200] "GET /cris/ HTTP/1.1" 301 573 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.130 - - [25/Nov/2022:08:27:16 +0200] "GET /diatrofi/forum/showthread.php?tid=6056&action=nextoldest HTTP/1.1" 302 4158 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.76.156 - - [25/Nov/2022:08:27:17 +0200] "GET /diatrofi/forum/showthread.php?tid=6055&pid=6447 HTTP/1.1" 200 12685 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET / HTTP/1.1" 200 11199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/jui/js/jquery-noconflict.js HTTP/1.1" 200 317 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/jui/js/jquery-migrate.min.js HTTP/1.1" 200 3415 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/system/js/core.js HTTP/1.1" 200 2030 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/jui/js/jquery.min.js HTTP/1.1" 200 33579 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/system/js/mootools-core.js HTTP/1.1" 200 27269 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/system/js/caption.js HTTP/1.1" 200 685 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /plugins/system/jat3/jat3/base-themes/default/js/core.js HTTP/1.1" 200 2296 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /media/system/js/mootools-more.js HTTP/1.1" 200 68040 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /templates/ja_purity_ii/js/ja.rightcol.js HTTP/1.1" 200 1332 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET /plugins/system/jat3/jat3/base-themes/default/js/menu/mega.js HTTP/1.1" 200 4821 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:27:59 +0200] "GET / HTTP/1.1" 200 11198 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /templates/ja_purity_ii//images/header/header1.jpg HTTP/1.1" 200 10416 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /europe_rain_overlay.html HTTP/1.1" 200 1193 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /europe_cloud_overlay.html HTTP/1.1" 200 1218 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /europe_temperature_overlay.html HTTP/1.1" 200 1185 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /slideshow_seasonal.php HTTP/1.1" 200 771 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /slideshow.php HTTP/1.1" 200 761 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /labelgoogle.html HTTP/1.1" 200 552 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/weathericons/sunny.gif HTTP/1.1" 304 181 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/weathericons/rain.gif HTTP/1.1" 200 1798 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/weathericons/sunnyintervals.gif HTTP/1.1" 304 181 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/weathericons/showers.gif HTTP/1.1" 200 1526 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/weathericons/overcast.gif HTTP/1.1" 200 1806 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/laps/prec-mslp.d01.000.300x300.png HTTP/1.1" 304 182 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/laps/prec-mslp-wind.d02.hires.zoom.000.300x300.png HTTP/1.1" 304 182 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/wrf/dust/DUST_DRY_DEPOSITION_GOCART.000009.png HTTP/1.1" 200 247892 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /images/stories/data/boltek/hua/screenshot/latest.jpg HTTP/1.1" 200 249318 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:00 +0200] "GET /templates/ja_purity_ii/images/favicon.ico HTTP/1.1" 200 1706 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:01 +0200] "GET /images/stories/data/wrf/google/t2mc.png HTTP/1.1" 200 6134 "http://meteoclima.hua.gr/europe_temperature_overlay.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:01 +0200] "GET /images/stories/data/wrf/meteograms/nmmV3-chart.gif HTTP/1.1" 200 29648 "http://meteoclima.hua.gr/slideshow.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:01 +0200] "GET /slideshow-bg.png HTTP/1.1" 404 513 "http://meteoclima.hua.gr/slideshow.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:01 +0200] "GET /images/stories/data/wrf/meteograms/nmmV3-chart_eu.gif HTTP/1.1" 200 41365 "http://meteoclima.hua.gr/slideshow.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
94.65.67.241 - - [25/Nov/2022:08:28:01 +0200] "GET /templates/ja_purity_ii/images/favicon.ico HTTP/1.1" 200 1706 "http://meteoclima.hua.gr/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0"
::1 - - [25/Nov/2022:08:28:07 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.10 (Debian) OpenSSL/1.0.1t mod_perl/2.0.9dev Perl/v5.20.2 (internal dummy connection)"
83.212.240.12 - - [25/Nov/2022:08:28:37 +0200] "POST /wp-cron.php?doing_wp_cron=1669357717.5703649520874023437500 HTTP/1.1" 200 166 "http://esa13thconference.eu/wp-cron.php?doing_wp_cron=1669357717.5703649520874023437500" "WordPress/4.9.6; http://esa13thconference.eu"
46.105.29.21 - - [25/Nov/2022:08:28:37 +0200] "POST /wp-login.php HTTP/1.1" 200 2299 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
74.208.68.9 - - [25/Nov/2022:08:29:01 +0200] "GET /stations/geraki/downld02.txt HTTP/1.1" 200 6724 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
